nombre_torneo,nombre_especialidad,nombre_deportista,intento,marca,posicion
Torneo de Norway,carrera 100 m,Roberto SKYERS,1,9788,1
Torneo de Norway,carrera 100 m,Teahna DANIELS,1,9822,2
Torneo de Norway,carrera 100 m,Blessing OKAGBARE,1,9824,3
Torneo de Norway,carrera 10000 m,Marielle HALL,1,1609896,1
Torneo de Norway,carrera 10000 m,Yemaneberhan CRIPPA,1,1610250,2
Torneo de Norway,carrera 10000 m,Senbere TEFERI,1,1613698,3
Torneo de Norway,carrera 110 m con vallas,Nadine VISSER,1,12102,1
Torneo de Norway,carrera 110 m con vallas,Orlando BENNETT,1,12111,2
Torneo de Norway,carrera 110 m con vallas,Andrew RILEY,1,12186,3
Torneo de Norway,carrera 1500 m,Marcin LEWANDOWSKI,1,208843,1
Torneo de Norway,carrera 1500 m,Elijah Motonei MANANGOI,1,208954,2
Torneo de Norway,carrera 1500 m,Ronald MUSAGALA,1,210047,3
Torneo de Norway,carrera 200 m,Dezerea BRYANT,1,19544,1
Torneo de Norway,carrera 200 m,Adam GEMILI,1,19569,2
Torneo de Norway,carrera 200 m,Dafne SCHIPPERS,1,19579,3
Torneo de Norway,carrera 21000 m,Leonard BARSOTON,1,3487258,1
Torneo de Norway,carrera 21000 m,Jemal Yimer MEKONNEN,1,3488251,2
Torneo de Norway,carrera 21000 m,Netsanet GUDETA,1,3502371,3
Torneo de Norway,carrera 3000 m con vallas,Emma COBURN,1,482144,1
Torneo de Norway,carrera 3000 m con vallas,Mercy CHEPKURUI,1,485320,2
Torneo de Norway,carrera 3000 m con vallas,Lawrence Kemboi KIPSANG,1,487065,3
Torneo de Norway,carrera 400 m,Courtney OKOLO,1,43539,1
Torneo de Norway,carrera 400 m,Steven GARDINER,1,43539,2
Torneo de Norway,carrera 400 m,Quincy HALL,1,43641,3
Torneo de Norway,carrera 400 m con vallas,Lauren WELLS,1,46115,1
Torneo de Norway,carrera 400 m con vallas,Lindsay HANEKOM,1,46173,2
Torneo de Norway,carrera 400 m con vallas,Kori CARTER,1,46272,3
Torneo de Norway,carrera 42000 m,Kinde ATANAW,1,7314422,1
Torneo de Norway,carrera 42000 m,Mosinet GEREMEW,1,7329225,2
Torneo de Norway,carrera 42000 m,Reuben Kiprop KIPYEGO,1,7333386,3
Torneo de Norway,carrera 5000 m,Joshua CHEPTEGEI,1,776412,1
Torneo de Norway,carrera 5000 m,Lilian Kasait RENGERUK,1,777315,2
Torneo de Norway,carrera 5000 m,Eilish MCCOLGAN,1,777635,3
Torneo de Norway,carrera 800 m,Winnie NANYONDO,1,101961,1
Torneo de Norway,carrera 800 m,Timothy CHERUIYOT,1,102411,2
Torneo de Norway,carrera 800 m,Abubaker Haydar ABDALLA,1,102572,3
Torneo de Norway,lanzamiento de bala,Anita MÁRTON,4,2519,1
Torneo de Norway,lanzamiento de bala,Tim NEDOW,8,2516,2
Torneo de Norway,lanzamiento de bala,Jordan GEIST,7,2507,3
Torneo de Norway,lanzamiento de disco,Christoph HARTING,4,7905,1
Torneo de Norway,lanzamiento de disco,Fedrick DACRES,1,7878,2
Torneo de Norway,lanzamiento de disco,Reggie JAGERS III,4,7876,3
Torneo de Norway,lanzamiento de jabalina,Julius YEGO,4,9935,1
Torneo de Norway,lanzamiento de jabalina,Annika Marie FUCHS,3,9914,2
Torneo de Norway,lanzamiento de jabalina,Martina RATEJ,7,9907,3
Torneo de Norway,lanzamiento de martillo,Zheng WANG,5,8988,1
Torneo de Norway,lanzamiento de martillo,Janeah STEWART,2,8976,2
Torneo de Norway,lanzamiento de martillo,Zalina PETRIVSKAYA,5,8956,3
Torneo de Norway,salto con pertiga,Eliza MCCARTNEY,4,665,1
Torneo de Norway,salto con pertiga,Thiago BRAZ,9,664,2
Torneo de Norway,salto con pertiga,Renaud LAVILLENIE,6,664,3
Torneo de Norway,salto de altura,Jeron ROBINSON,7,261,1
Torneo de Norway,salto de altura,Dzmitry NABOKAU,9,260,2
Torneo de Norway,salto de altura,Bohdan BONDARENKO,8,260,3
Torneo de Norway,salto largo,Hilary KPATCHA,3,955,1
Torneo de Norway,salto largo,Hibiki TSUHA,1,955,2
Torneo de Norway,salto largo,Alina ROTARU,10,954,3
Torneo de Norway,salto triple,Pedro Pablo PICHARDO,2,1996,1
Torneo de Norway,salto triple,Jordan Alejandro DÍAZ FORTUN,1,1996,2
Torneo de Norway,salto triple,Darya NIDBAYKINA,8,1988,3
Torneo de Oman,carrera 100 m,Akani SIMBINE,1,9772,1
Torneo de Oman,carrera 100 m,Kiara PARKER,1,9791,2
Torneo de Oman,carrera 100 m,Cravon GILLESPIE,1,9830,3
Torneo de Oman,carrera 10000 m,Letesenbet GIDEY,1,1608738,1
Torneo de Oman,carrera 10000 m,Marielle HALL,1,1611663,2
Torneo de Oman,carrera 10000 m,Stephanie TWELL,1,1617067,3
Torneo de Oman,carrera 110 m con vallas,Andrea Carolina VARGAS,1,12132,1
Torneo de Oman,carrera 110 m con vallas,Daniel ROBERTS,1,12164,2
Torneo de Oman,carrera 110 m con vallas,Janeek BROWN,1,12180,3
Torneo de Oman,carrera 1500 m,Dawit SEYAUM,1,208772,1
Torneo de Oman,carrera 1500 m,Jakob INGEBRIGTSEN,1,209074,2
Torneo de Oman,carrera 1500 m,Vincent KIBET,1,209559,3
Torneo de Oman,carrera 200 m,Blessing OKAGBARE,1,19508,1
Torneo de Oman,carrera 200 m,Clarence MUNYAI,1,19508,2
Torneo de Oman,carrera 200 m,Adam GEMILI,1,19583,3
Torneo de Oman,carrera 21000 m,Brigid KOSGEI,1,3499318,1
Torneo de Oman,carrera 21000 m,Stephen KIPROP,1,3499713,2
Torneo de Oman,carrera 21000 m,Leonard LANGAT,1,3512041,3
Torneo de Oman,carrera 3000 m con vallas,Djilali BEDRANI,1,483773,1
Torneo de Oman,carrera 3000 m con vallas,Lamecha GIRMA,1,484824,2
Torneo de Oman,carrera 3000 m con vallas,Colleen QUIGLEY,1,485173,3
Torneo de Oman,carrera 400 m,Sydney MCLAUGHLIN,1,43501,1
Torneo de Oman,carrera 400 m,Phyllis FRANCIS,1,43526,2
Torneo de Oman,carrera 400 m,Christine BOTLOGETSWE,1,43579,3
Torneo de Oman,carrera 400 m con vallas,Lindsay HANEKOM,1,46150,1
Torneo de Oman,carrera 400 m con vallas,TJ HOLMES,1,46263,2
Torneo de Oman,carrera 400 m con vallas,Ayomide FOLORUNSO,1,46445,3
Torneo de Oman,carrera 42000 m,Brigid KOSGEI,1,7314175,1
Torneo de Oman,carrera 42000 m,Vivian J. CHERUIYOT,1,7330513,2
Torneo de Oman,carrera 42000 m,Azmera ABREHA,1,7511813,3
Torneo de Oman,carrera 5000 m,Hawi FEYSA,1,773962,1
Torneo de Oman,carrera 5000 m,Edward Zakayo PINGUA,1,774886,2
Torneo de Oman,carrera 5000 m,Beatrice CHEPKOECH,1,777721,3
Torneo de Oman,carrera 800 m,Jackline WAMBUI,1,102042,1
Torneo de Oman,carrera 800 m,Ayanleh SOULEIMAN,1,102167,2
Torneo de Oman,carrera 800 m,Marcin LEWANDOWSKI,1,102334,3
Torneo de Oman,lanzamiento de bala,Maggie EWEN,5,2521,1
Torneo de Oman,lanzamiento de bala,Rachel FATHERLY,2,2518,2
Torneo de Oman,lanzamiento de bala,Jacko GILL,8,2514,3
Torneo de Oman,lanzamiento de disco,Shadae LAWRENCE,5,7871,1
Torneo de Oman,lanzamiento de disco,Sam MATTIS,6,7870,2
Torneo de Oman,lanzamiento de disco,Yang CHEN,9,7848,3
Torneo de Oman,lanzamiento de jabalina,Julian WEBER,10,9968,1
Torneo de Oman,lanzamiento de jabalina,Lina MUZE,2,9933,2
Torneo de Oman,lanzamiento de jabalina,Cyprian MRZYGŁÓD,7,9896,3
Torneo de Oman,lanzamiento de martillo,Serghei MARGHIEV,1,8986,1
Torneo de Oman,lanzamiento de martillo,Yelizaveta TSAREVA,8,8927,2
Torneo de Oman,lanzamiento de martillo,Alexandra TAVERNIER,9,8854,3
Torneo de Oman,salto con pertiga,Katerina STEFANIDI,6,666,1
Torneo de Oman,salto con pertiga,Angelica BENGTSSON,8,665,2
Torneo de Oman,salto con pertiga,Cole WALSH,8,664,3
Torneo de Oman,salto de altura,Kamila LIĆWINKO,7,261,1
Torneo de Oman,salto de altura,Marie-Laurence JUNGFLEISCH,9,260,2
Torneo de Oman,salto de altura,Svetlana RADZIVIL,5,259,3
Torneo de Oman,salto largo,Jeff HENDERSON,3,955,1
Torneo de Oman,salto largo,Yuki HASHIOKA,6,954,2
Torneo de Oman,salto largo,Hilary KPATCHA,1,950,3
Torneo de Oman,salto triple,Nelson ÉVORA,6,1990,1
Torneo de Oman,salto triple,Kimberly WILLIAMS,2,1990,2
Torneo de Oman,salto triple,Diana ZAGAINOVA,3,1981,3
Torneo de Pakistan,carrera 100 m,Abdul Hakim SANI BROWN,1,9793,1
Torneo de Pakistan,carrera 100 m,Yuki KOIKE,1,9798,2
Torneo de Pakistan,carrera 100 m,Carina HORN,1,9807,3
Torneo de Pakistan,carrera 10000 m,Julien WANDERS,1,1608920,1
Torneo de Pakistan,carrera 10000 m,Tsehay GEMECHU,1,1610074,2
Torneo de Pakistan,carrera 10000 m,Tsigie GEBRESELAMA,1,1611021,3
Torneo de Pakistan,carrera 110 m con vallas,Andrea Carolina VARGAS,1,12109,1
Torneo de Pakistan,carrera 110 m con vallas,Andrew RILEY,1,12123,2
Torneo de Pakistan,carrera 110 m con vallas,Gabriel CONSTANTINO,1,12128,3
Torneo de Pakistan,carrera 1500 m,Samuel TEFERA,1,209952,1
Torneo de Pakistan,carrera 1500 m,Winnie NANYONDO,1,210147,2
Torneo de Pakistan,carrera 1500 m,Rabii DOUKKANA,1,210460,3
Torneo de Pakistan,carrera 200 m,Bernardo BALOYES,1,19569,1
Torneo de Pakistan,carrera 200 m,Joseph Paul AMOAH,1,19631,2
Torneo de Pakistan,carrera 200 m,Steven GARDINER,1,19682,3
Torneo de Pakistan,carrera 21000 m,Dibabe KUMA,1,3481578,1
Torneo de Pakistan,carrera 21000 m,Roza DEREJE,1,3497845,2
Torneo de Pakistan,carrera 21000 m,Caroline Chepkoech KIPKIRUI,1,3501952,3
Torneo de Pakistan,carrera 3000 m con vallas,Takele NIGATE,1,483290,1
Torneo de Pakistan,carrera 3000 m con vallas,Chala BEYO,1,484635,2
Torneo de Pakistan,carrera 3000 m con vallas,Peruth CHEMUTAI,1,485062,3
Torneo de Pakistan,carrera 400 m,Shakima WIMBLEY,1,43694,1
Torneo de Pakistan,carrera 400 m,Kahmari MONTGOMERY,1,43814,2
Torneo de Pakistan,carrera 400 m,Kendall ELLIS,1,43966,3
Torneo de Pakistan,carrera 400 m con vallas,Kori CARTER,1,46813,1
Torneo de Pakistan,carrera 400 m con vallas,Norman GRIMES,1,47022,2
Torneo de Pakistan,carrera 400 m con vallas,Rushell CLAYTON,1,47030,3
Torneo de Pakistan,carrera 42000 m,Ruti AGA,1,7308443,1
Torneo de Pakistan,carrera 42000 m,Birhane DIBABA,1,7328995,2
Torneo de Pakistan,carrera 42000 m,Getaneh MOLLA,1,7347355,3
Torneo de Pakistan,carrera 5000 m,Sifan HASSAN,1,772788,1
Torneo de Pakistan,carrera 5000 m,Mohammed AHMED,1,774643,2
Torneo de Pakistan,carrera 5000 m,Lopez LOMONG,1,777412,3
Torneo de Pakistan,carrera 800 m,Ferguson Cheruiyot ROTICH,1,101923,1
Torneo de Pakistan,carrera 800 m,Francine NIYONSABA,1,102176,2
Torneo de Pakistan,carrera 800 m,Cornelius TUWEI,1,102751,3
Torneo de Pakistan,lanzamiento de bala,Michelle CARTER,10,2521,1
Torneo de Pakistan,lanzamiento de bala,Paulina GUBA,5,2511,2
Torneo de Pakistan,lanzamiento de bala,Jacko GILL,10,2510,3
Torneo de Pakistan,lanzamiento de disco,Piotr MAŁACHOWSKI,2,7863,1
Torneo de Pakistan,lanzamiento de disco,Andressa DE MORAIS,6,7848,2
Torneo de Pakistan,lanzamiento de disco,Fernanda MARTINS,10,7830,3
Torneo de Pakistan,lanzamiento de jabalina,Lina MUZE,9,9943,1
Torneo de Pakistan,lanzamiento de jabalina,Shiying LIU,7,9927,2
Torneo de Pakistan,lanzamiento de jabalina,Johannes VETTER,1,9924,3
Torneo de Pakistan,lanzamiento de martillo,Malwina KOPRON,8,8978,1
Torneo de Pakistan,lanzamiento de martillo,DeAnna PRICE,5,8972,2
Torneo de Pakistan,lanzamiento de martillo,Zheng WANG,10,8962,3
Torneo de Pakistan,salto con pertiga,Piotr LISEK,5,667,1
Torneo de Pakistan,salto con pertiga,Huiqin XU,10,666,2
Torneo de Pakistan,salto con pertiga,Torben BLECH,8,665,3
Torneo de Pakistan,salto de altura,Dzmitry NABOKAU,10,261,1
Torneo de Pakistan,salto de altura,Nafissatou THIAM,2,260,2
Torneo de Pakistan,salto de altura,Mikhail AKIMENKO,10,260,3
Torneo de Pakistan,salto largo,Steffin MCCARTER,5,956,1
Torneo de Pakistan,salto largo,Will CLAYE,4,950,2
Torneo de Pakistan,salto largo,Ese BRUME,8,948,3
Torneo de Pakistan,salto triple,Liadagmis POVEA,10,1993,1
Torneo de Pakistan,salto triple,Christian TAYLOR,7,1985,2
Torneo de Pakistan,salto triple,Omar CRADDOCK,4,1983,3
Torneo de Palau,carrera 100 m,Akani SIMBINE,1,9765,1
Torneo de Palau,carrera 100 m,Kiara PARKER,1,9803,2
Torneo de Palau,carrera 100 m,Isiah YOUNG,1,9820,3
Torneo de Palau,carrera 10000 m,Molly HUDDLE,1,1618424,1
Torneo de Palau,carrera 10000 m,Stephanie TWELL,1,1621967,2
Torneo de Palau,carrera 10000 m,Sifan HASSAN,1,1626634,3
Torneo de Palau,carrera 110 m con vallas,Sally PEARSON,1,12100,1
Torneo de Palau,carrera 110 m con vallas,Pascal MARTINOT-LAGARDE,1,12188,2
Torneo de Palau,carrera 110 m con vallas,Chanel BRISSETT,1,12249,3
Torneo de Palau,carrera 1500 m,Sifan HASSAN,1,209196,1
Torneo de Palau,carrera 1500 m,Samuel TEFERA,1,209553,2
Torneo de Palau,carrera 1500 m,Ayanleh SOULEIMAN,1,210112,3
Torneo de Palau,carrera 200 m,Adam GEMILI,1,19535,1
Torneo de Palau,carrera 200 m,Noah LYLES,1,19548,2
Torneo de Palau,carrera 200 m,Mujinga KAMBUNDJI,1,19658,3
Torneo de Palau,carrera 21000 m,Stephen KIPROP,1,3488512,1
Torneo de Palau,carrera 21000 m,Sifan HASSAN,1,3494247,2
Torneo de Palau,carrera 21000 m,Benard KIMELI,1,3504638,3
Torneo de Palau,carrera 3000 m con vallas,Nicholas Kiptanui BETT,1,482997,1
Torneo de Palau,carrera 3000 m con vallas,Peruth CHEMUTAI,1,483527,2
Torneo de Palau,carrera 3000 m con vallas,Gesa Felicitas KRAUSE,1,485014,3
Torneo de Palau,carrera 400 m,Sydney MCLAUGHLIN,1,43465,1
Torneo de Palau,carrera 400 m,​Demish GAYE,1,43575,2
Torneo de Palau,carrera 400 m,Rai BENJAMIN,1,43694,3
Torneo de Palau,carrera 400 m con vallas,Tia-Adana BELLE,1,46286,1
Torneo de Palau,carrera 400 m con vallas,Cassandra TATE,1,46348,2
Torneo de Palau,carrera 400 m con vallas,Lea SPRUNGER,1,46575,3
Torneo de Palau,carrera 42000 m,Titus EKIRU,1,7307897,1
Torneo de Palau,carrera 42000 m,Herpasa NEGASA,1,7308580,2
Torneo de Palau,carrera 42000 m,Azmera ABREHA,1,7311781,3
Torneo de Palau,carrera 5000 m,Hagos GEBRHIWET,1,775380,1
Torneo de Palau,carrera 5000 m,Eilish MCCOLGAN,1,776511,2
Torneo de Palau,carrera 5000 m,Agnes Jebet TIROP,1,780092,3
Torneo de Palau,carrera 800 m,Jackline WAMBUI,1,102258,1
Torneo de Palau,carrera 800 m,Nijel AMOS,1,102689,2
Torneo de Palau,carrera 800 m,Brandon MCBRIDE,1,102924,3
Torneo de Palau,lanzamiento de bala,Filip MIHALJEVIĆ,5,2510,1
Torneo de Palau,lanzamiento de bala,Jacko GILL,5,2503,2
Torneo de Palau,lanzamiento de bala,Christina SCHWANITZ,9,2497,3
Torneo de Palau,lanzamiento de disco,Sam MATTIS,2,7893,1
Torneo de Palau,lanzamiento de disco,Christoph HARTING,5,7879,2
Torneo de Palau,lanzamiento de disco,Mélina ROBERT-MICHON,1,7856,3
Torneo de Palau,lanzamiento de jabalina,Kim AMB,3,9968,1
Torneo de Palau,lanzamiento de jabalina,Edis MATUSEVIČIUS,3,9925,2
Torneo de Palau,lanzamiento de jabalina,Antti RUUSKANEN,1,9893,3
Torneo de Palau,lanzamiento de martillo,Brooke ANDERSEN,9,8979,1
Torneo de Palau,lanzamiento de martillo,Maggie EWEN,1,8946,2
Torneo de Palau,lanzamiento de martillo,Eivind HENRIKSEN,5,8921,3
Torneo de Palau,salto con pertiga,Sam KENDRICKS,6,666,1
Torneo de Palau,salto con pertiga,Michaela MEIJER,3,666,2
Torneo de Palau,salto con pertiga,Yarisley SILVA,1,664,3
Torneo de Palau,salto de altura,Daniela STANCIU,8,260,1
Torneo de Palau,salto de altura,Takashi ETO,2,260,2
Torneo de Palau,salto de altura,Mutaz Essa BARSHIM,1,260,3
Torneo de Palau,salto largo,Hilary KPATCHA,8,956,1
Torneo de Palau,salto largo,Ivana ŠPANOVIĆ,6,956,2
Torneo de Palau,salto largo,Maykel MASSÓ,3,953,3
Torneo de Palau,salto triple,Hugues Fabrice ZANGO,8,1994,1
Torneo de Palau,salto triple,Pedro Pablo PICHARDO,8,1989,2
Torneo de Palau,salto triple,Yulimar ROJAS,8,1981,3
Torneo de Panama,carrera 100 m,Michael RODGERS,1,9764,1
Torneo de Panama,carrera 100 m,Yuki KOIKE,1,9777,2
Torneo de Panama,carrera 100 m,Kayla WHITE,1,9787,3
Torneo de Panama,carrera 10000 m,Gete ALEMAYEHU,1,1614972,1
Torneo de Panama,carrera 10000 m,Molly HUDDLE,1,1618197,2
Torneo de Panama,carrera 10000 m,Stewart MCSWEYN,1,1622500,3
Torneo de Panama,carrera 110 m con vallas,Nia ALI,1,12114,1
Torneo de Panama,carrera 110 m con vallas,Devon ALLEN,1,12154,2
Torneo de Panama,carrera 110 m con vallas,Sergey SHUBENKOV,1,12175,3
Torneo de Panama,carrera 1500 m,Charlie DAVALL GRICE,1,211065,1
Torneo de Panama,carrera 1500 m,Konstanze KLOSTERHALFEN,1,211214,2
Torneo de Panama,carrera 1500 m,Winny CHEBET,1,211421,3
Torneo de Panama,carrera 200 m,Amy HUNT,1,19532,1
Torneo de Panama,carrera 200 m,Beth DOBBIN,1,19556,2
Torneo de Panama,carrera 200 m,Ramil GULIYEV,1,19583,3
Torneo de Panama,carrera 21000 m,Yomif KEJELCHA,1,3481969,1
Torneo de Panama,carrera 21000 m,Roza DEREJE,1,3485325,2
Torneo de Panama,carrera 21000 m,Ruth CHEPNGETICH,1,3492621,3
Torneo de Panama,carrera 3000 m con vallas,Emma COBURN,1,481798,1
Torneo de Panama,carrera 3000 m con vallas,Mercy WANJIRU,1,482461,2
Torneo de Panama,carrera 3000 m con vallas,Hillary BOR,1,482498,3
Torneo de Panama,carrera 400 m,Chloe ABBOTT,1,43531,1
Torneo de Panama,carrera 400 m,Sharrika BARNETT,1,43832,2
Torneo de Panama,carrera 400 m,Emmanuel Kipkurui KORIR,1,43873,3
Torneo de Panama,carrera 400 m con vallas,Sydney MCLAUGHLIN,1,46108,1
Torneo de Panama,carrera 400 m con vallas,Zuzana HEJNOVÁ,1,46383,2
Torneo de Panama,carrera 400 m con vallas,Norman GRIMES,1,46392,3
Torneo de Panama,carrera 42000 m,Guye Idemo ADOLA,1,7313624,1
Torneo de Panama,carrera 42000 m,Philemon RONO,1,7318829,2
Torneo de Panama,carrera 42000 m,Birhane DIBABA,1,7329508,3
Torneo de Panama,carrera 5000 m,Joshua CHEPTEGEI,1,773816,1
Torneo de Panama,carrera 5000 m,Stanley Waithaka MBURU,1,774801,2
Torneo de Panama,carrera 5000 m,Gabriela DEBUES-STAFFORD,1,775848,3
Torneo de Panama,carrera 800 m,Raevyn ROGERS,1,102047,1
Torneo de Panama,carrera 800 m,Abubaker Haydar ABDALLA,1,102635,2
Torneo de Panama,carrera 800 m,Halimah NAKAAYI,1,102686,3
Torneo de Panama,lanzamiento de bala,Tomas WALSH,6,2521,1
Torneo de Panama,lanzamiento de bala,Tim NEDOW,5,2512,2
Torneo de Panama,lanzamiento de bala,Anita MÁRTON,4,2498,3
Torneo de Panama,lanzamiento de disco,Sandra PERKOVIĆ,10,7887,1
Torneo de Panama,lanzamiento de disco,Apostolos PARELLIS,4,7830,2
Torneo de Panama,lanzamiento de disco,Kelsey CARD,10,7821,3
Torneo de Panama,lanzamiento de jabalina,Yekaterina STARYGINA,1,9924,1
Torneo de Panama,lanzamiento de jabalina,Sara KOLAK,4,9880,2
Torneo de Panama,lanzamiento de jabalina,Andreas HOFMANN,4,9880,3
Torneo de Panama,lanzamiento de martillo,Maggie EWEN,10,8985,1
Torneo de Panama,lanzamiento de martillo,Özkan BALTACI,8,8954,2
Torneo de Panama,lanzamiento de martillo,Bence HALÁSZ,8,8944,3
Torneo de Panama,salto con pertiga,Kc LIGHTFOOT,4,667,1
Torneo de Panama,salto con pertiga,Cole WALSH,3,667,2
Torneo de Panama,salto con pertiga,Tina ŠUTEJ,2,665,3
Torneo de Panama,salto de altura,Takashi ETO,5,261,1
Torneo de Panama,salto de altura,Ana ŠIMIĆ,9,260,2
Torneo de Panama,salto de altura,Bohdan BONDARENKO,8,260,3
Torneo de Panama,salto largo,Ivana ŠPANOVIĆ,8,956,1
Torneo de Panama,salto largo,Yanis Esmeralda DAVID,3,956,2
Torneo de Panama,salto largo,Yaoguang ZHANG,1,956,3
Torneo de Panama,salto triple,Tori FRANKLIN,7,1995,1
Torneo de Panama,salto triple,Kimberly WILLIAMS,10,1995,2
Torneo de Panama,salto triple,Alexsandro MELO,3,1981,3
Torneo de Papua New Guinea,carrera 100 m,Kayla WHITE,1,9782,1
Torneo de Papua New Guinea,carrera 100 m,ShaCarri RICHARDSON,1,9785,2
Torneo de Papua New Guinea,carrera 100 m,Abdul Hakim SANI BROWN,1,9792,3
Torneo de Papua New Guinea,carrera 10000 m,Julien WANDERS,1,1613885,1
Torneo de Papua New Guinea,carrera 10000 m,Degitu AZIMERAW,1,1622969,2
Torneo de Papua New Guinea,carrera 10000 m,Vincent Kiprotich KIBET,1,1626879,3
Torneo de Papua New Guinea,carrera 110 m con vallas,Tonea MARSHALL,1,12100,1
Torneo de Papua New Guinea,carrera 110 m con vallas,Nia ALI,1,12102,2
Torneo de Papua New Guinea,carrera 110 m con vallas,Andrea Carolina VARGAS,1,12119,3
Torneo de Papua New Guinea,carrera 1500 m,Abdelaati IGUIDER,1,208795,1
Torneo de Papua New Guinea,carrera 1500 m,Bethwell BIRGEN,1,209471,2
Torneo de Papua New Guinea,carrera 1500 m,Laura WEIGHTMAN,1,209831,3
Torneo de Papua New Guinea,carrera 200 m,Janeek BROWN,1,19538,1
Torneo de Papua New Guinea,carrera 200 m,Abdul Hakim SANI BROWN,1,19578,2
Torneo de Papua New Guinea,carrera 200 m,Christian COLEMAN,1,19715,3
Torneo de Papua New Guinea,carrera 21000 m,Leonard BARSOTON,1,3484102,1
Torneo de Papua New Guinea,carrera 21000 m,Kibiwott KANDIE,1,3485317,2
Torneo de Papua New Guinea,carrera 21000 m,Andamlak BELIHU,1,3496845,3
Torneo de Papua New Guinea,carrera 3000 m con vallas,Nicholas Kiptanui BETT,1,481443,1
Torneo de Papua New Guinea,carrera 3000 m con vallas,Norah JERUTO,1,483049,2
Torneo de Papua New Guinea,carrera 3000 m con vallas,Takele NIGATE,1,483059,3
Torneo de Papua New Guinea,carrera 400 m,Jonathan JONES,1,43455,1
Torneo de Papua New Guinea,carrera 400 m,Trevor STEWART,1,43586,2
Torneo de Papua New Guinea,carrera 400 m,Sydney MCLAUGHLIN,1,43690,3
Torneo de Papua New Guinea,carrera 400 m con vallas,Rushell CLAYTON,1,46118,1
Torneo de Papua New Guinea,carrera 400 m con vallas,Rai BENJAMIN,1,46271,2
Torneo de Papua New Guinea,carrera 400 m con vallas,TJ HOLMES,1,46365,3
Torneo de Papua New Guinea,carrera 42000 m,Zeineba YIMER,1,7335522,1
Torneo de Papua New Guinea,carrera 42000 m,Herpasa NEGASA,1,7338129,2
Torneo de Papua New Guinea,carrera 42000 m,Titus EKIRU,1,7365852,3
Torneo de Papua New Guinea,carrera 5000 m,Eva CHERONO,1,772948,1
Torneo de Papua New Guinea,carrera 5000 m,Abadi HADIS,1,774728,2
Torneo de Papua New Guinea,carrera 5000 m,Fantu WORKU,1,776707,3
Torneo de Papua New Guinea,carrera 800 m,Wesley VÁZQUEZ,1,102359,1
Torneo de Papua New Guinea,carrera 800 m,Ayanleh SOULEIMAN,1,102512,2
Torneo de Papua New Guinea,carrera 800 m,Jackline WAMBUI,1,102518,3
Torneo de Papua New Guinea,lanzamiento de bala,Armin SINANČEVIĆ,5,2520,1
Torneo de Papua New Guinea,lanzamiento de bala,Tim NEDOW,4,2518,2
Torneo de Papua New Guinea,lanzamiento de bala,Michał HARATYK,8,2510,3
Torneo de Papua New Guinea,lanzamiento de disco,David WROBEL,1,7887,1
Torneo de Papua New Guinea,lanzamiento de disco,Andrius GUDŽIUS,6,7857,2
Torneo de Papua New Guinea,lanzamiento de disco,Laulauga TAUSAGA,7,7838,3
Torneo de Papua New Guinea,lanzamiento de jabalina,Marcin KRUKOWSKI,10,9927,1
Torneo de Papua New Guinea,lanzamiento de jabalina,Liveta JASIŪNAITĖ,6,9873,2
Torneo de Papua New Guinea,lanzamiento de jabalina,Keshorn WALCOTT,9,9870,3
Torneo de Papua New Guinea,lanzamiento de martillo,Malwina KOPRON,10,8992,1
Torneo de Papua New Guinea,lanzamiento de martillo,Eivind HENRIKSEN,6,8988,2
Torneo de Papua New Guinea,lanzamiento de martillo,DeAnna PRICE,9,8976,3
Torneo de Papua New Guinea,salto con pertiga,Holly BRADSHAW,3,667,1
