nombre_torneo,nombre_especialidad,nombre_deportista,marca,intento
Torneo de Wales,lanzamiento de martillo,Özkan BALTACI,8990,8
Torneo de Wales,lanzamiento de martillo,Yevgeniy KOROTOVSKIY,8987,4
Torneo de Wales,lanzamiento de martillo,Serghei MARGHIEV,8961,1
Torneo de Romania,lanzamiento de bala,Ryan CROUSER,2519,8
Torneo de Romania,lanzamiento de bala,Anna AVDEYEVA,2515,9
Torneo de Romania,lanzamiento de bala,Christina SCHWANITZ,2514,2
Torneo de Bosnia and Herzegovina,salto largo,JuVaughn HARRISON,955,7
Torneo de Bosnia and Herzegovina,salto largo,Florentina Costina IUSCO,951,1
Torneo de Bosnia and Herzegovina,salto largo,Changzhou HUANG,950,9
Torneo de Zimbabwe,lanzamiento de jabalina,Haruka KITAGUCHI,9954,6
Torneo de Zimbabwe,lanzamiento de jabalina,Cyprian MRZYGŁÓD,9931,4
Torneo de Zimbabwe,lanzamiento de jabalina,Lina MUZE,9921,7
Torneo de Nigeria,salto largo,Ese BRUME,955,1
Torneo de Nigeria,salto largo,Jeff HENDERSON,951,9
Torneo de Nigeria,salto largo,Alina ROTARU,948,9
Torneo de Djibouti,lanzamiento de bala,Lijiao GONG,2519,10
Torneo de Djibouti,lanzamiento de bala,Portious WARREN,2518,10
Torneo de Djibouti,lanzamiento de bala,Bob BERTEMES,2516,3
Torneo de United Kingdom,salto triple,Ana PELETEIRO,1996,2
Torneo de United Kingdom,salto triple,Diana ZAGAINOVA,1993,1
Torneo de United Kingdom,salto triple,Alexsandro MELO,1989,3
Torneo de Egypt,lanzamiento de martillo,Réka GYURÁTZ,8935,10
Torneo de Egypt,lanzamiento de martillo,Janee KASSANAVOID,8928,7
Torneo de Egypt,lanzamiento de martillo,Serhiy PEREVOZNIKOV,8927,3
Torneo de Sao Tome and Principe,salto largo,Yuki HASHIOKA,955,3
Torneo de Sao Tome and Principe,salto largo,Chantel MALONE,954,2
Torneo de Sao Tome and Principe,salto largo,Katarina JOHNSON-THOMPSON,951,4
Torneo de Ghana,salto de altura,Karyna DEMIDIK,261,1
Torneo de Ghana,salto de altura,Iryna GERASHCHENKO,260,1
Torneo de Ghana,salto de altura,Ana ŠIMIĆ,259,9
Torneo de Romania,lanzamiento de martillo,Iryna KLYMETS,8983,3
Torneo de Romania,lanzamiento de martillo,Laura IGAUNE,8975,4
Torneo de Romania,lanzamiento de martillo,Serhiy REHEDA,8969,9
Torneo de Peru,lanzamiento de jabalina,Bernhard SEIFERT,9952,7
Torneo de Peru,lanzamiento de jabalina,Magnus KIRT,9951,2
Torneo de Peru,lanzamiento de jabalina,Elizabeth GLEADLE,9937,9
Torneo de Albania,salto de altura,Mateusz PRZYBYLKO,261,10
Torneo de Albania,salto de altura,Nafissatou THIAM,260,1
Torneo de Albania,salto de altura,Yuliya LEVCHENKO,258,2
Torneo de Palau,salto con pertiga,Michaela MEIJER,666,3
Torneo de Palau,salto con pertiga,Yarisley SILVA,664,1
Torneo de Palau,salto con pertiga,Thiago BRAZ,663,2
Torneo de Liberia,salto de altura,Yu WANG,260,7
Torneo de Liberia,salto de altura,Katarina JOHNSON-THOMPSON,259,1
Torneo de Liberia,salto de altura,Yaroslava MAHUCHIKH,258,2
Torneo de Egypt,lanzamiento de disco,Nadine MÜLLER,7902,10
Torneo de Egypt,lanzamiento de disco,Sandra PERKOVIĆ,7893,3
Torneo de Egypt,lanzamiento de disco,Robert URBANEK,7888,3
Torneo de Togo,lanzamiento de disco,Dani STEVENS,7880,3
Torneo de Togo,lanzamiento de disco,Marike STEINACKER,7795,1
Torneo de Togo,lanzamiento de disco,Reggie JAGERS III,7775,4
Torneo de Finland,salto triple,Tori FRANKLIN,1989,10
Torneo de Finland,salto triple,Ana PELETEIRO,1974,8
Torneo de Finland,salto triple,Liadagmis POVEA,1967,4
Torneo de Angola,salto de altura,Nafissatou THIAM,261,8
Torneo de Angola,salto de altura,Svetlana RADZIVIL,260,7
Torneo de Angola,salto de altura,Michael MASON,257,6
Torneo de Colombia,salto largo,Changzhou HUANG,956,5
Torneo de Colombia,salto largo,Malaika MIHAMBO,954,7
Torneo de Colombia,salto largo,Tori BOWIE,952,4
Torneo de Iceland,salto triple,Kristin GIERISCH,1995,9
Torneo de Iceland,salto triple,Nelson ÉVORA,1993,2
Torneo de Iceland,salto triple,Donald SCOTT,1992,9
Torneo de Croatia,salto con pertiga,Tina ŠUTEJ,667,10
Torneo de Croatia,salto con pertiga,Iryna ZHUK,665,3
Torneo de Croatia,salto con pertiga,Ling LI,664,2
Torneo de Netherlands,lanzamiento de jabalina,Cyprian MRZYGŁÓD,9962,10
Torneo de Netherlands,lanzamiento de jabalina,Kara WINGER,9938,3
Torneo de Netherlands,lanzamiento de jabalina,Arshad NADEEM,9913,8
Torneo de Algeria,lanzamiento de bala,Alyona GORDEYEVA,2518,7
Torneo de Algeria,lanzamiento de bala,Lijiao GONG,2515,10
Torneo de Algeria,lanzamiento de bala,Michał HARATYK,2512,9
Torneo de Argentina,lanzamiento de martillo,Bence HALÁSZ,8991,9
Torneo de Argentina,lanzamiento de martillo,Wojciech NOWICKI,8962,8
Torneo de Argentina,lanzamiento de martillo,Serhiy REHEDA,8956,5
Torneo de Lithuania,salto con pertiga,Ernest John OBIENA,666,4
Torneo de Lithuania,salto con pertiga,Tina ŠUTEJ,664,4
Torneo de Lithuania,salto con pertiga,Renaud LAVILLENIE,658,8
Torneo de Ghana,lanzamiento de bala,Sophie MCKINNA,2517,8
Torneo de Ghana,lanzamiento de bala,Rachel FATHERLY,2488,2
Torneo de Ghana,lanzamiento de bala,Jonathan JONES,2486,7
Torneo de Congo Republic of the,salto con pertiga,Sandi MORRIS,666,8
Torneo de Congo Republic of the,salto con pertiga,Holly BRADSHAW,664,9
Torneo de Congo Republic of the,salto con pertiga,Christopher NILSEN,662,5
Torneo de Namibia,lanzamiento de bala,Michelle CARTER,2515,3
Torneo de Namibia,lanzamiento de bala,Michał HARATYK,2514,7
Torneo de Namibia,lanzamiento de bala,Lijiao GONG,2513,7
Torneo de Cuba,salto de altura,Jeron ROBINSON,261,2
Torneo de Cuba,salto de altura,Daniela STANCIU,260,3
Torneo de Cuba,salto de altura,Kamila LIĆWINKO,259,10
Torneo de Moldova,lanzamiento de martillo,Janee KASSANAVOID,8984,9
Torneo de Moldova,lanzamiento de martillo,Anita WŁODARCZYK,8982,7
Torneo de Moldova,lanzamiento de martillo,Sofiya PALKINA,8967,1
Torneo de Bulgaria,salto largo,Abigail IROZURU,954,8
Torneo de Bulgaria,salto largo,Yanis Esmeralda DAVID,953,2
Torneo de Bulgaria,salto largo,Zarck VISSER,952,7
Torneo de Zambia,lanzamiento de martillo,Janeah STEWART,8984,2
Torneo de Zambia,lanzamiento de martillo,Javier CIENFUEGOS,8957,4
Torneo de Zambia,lanzamiento de martillo,Sean DONNELLY,8928,5
Torneo de Sierra Leone,lanzamiento de martillo,Javier CIENFUEGOS,8985,7
Torneo de Sierra Leone,lanzamiento de martillo,Mykhaylo KOKHAN,8959,9
Torneo de Sierra Leone,lanzamiento de martillo,Bence HALÁSZ,8957,6
Torneo de Gabon,salto triple,Keturah ORJI,1996,10
Torneo de Gabon,salto triple,Necatí ER,1993,7
Torneo de Gabon,salto triple,Hugues Fabrice ZANGO,1992,3
Torneo de Singapore,salto con pertiga,Torben BLECH,667,8
Torneo de Singapore,salto con pertiga,Iryna ZHUK,663,4
Torneo de Singapore,salto con pertiga,Jennifer SUHR,662,8
Torneo de Sri Lanka,salto largo,Shara PROCTOR,956,6
Torneo de Sri Lanka,salto largo,Brittney REESE,955,7
Torneo de Sri Lanka,salto largo,Juan Miguel ECHEVARRÍA,952,4
Torneo de San Marino,lanzamiento de jabalina,Yekaterina STARYGINA,9936,10
Torneo de San Marino,lanzamiento de jabalina,Lina MUZE,9895,1
Torneo de San Marino,lanzamiento de jabalina,Kim AMB,9874,9
Torneo de Seychelles,salto triple,Nelson ÉVORA,1991,9
Torneo de Seychelles,salto triple,Yaoqing FANG,1984,7
Torneo de Seychelles,salto triple,Alexis COPELLO,1978,6
Torneo de Zimbabwe,lanzamiento de bala,Jonathan JONES,2521,6
Torneo de Zimbabwe,lanzamiento de bala,Eldred HENRY,2519,2
Torneo de Zimbabwe,lanzamiento de bala,Daniella HILL,2518,10
Torneo de Liechtenstein,lanzamiento de bala,Michał HARATYK,2520,10
Torneo de Liechtenstein,lanzamiento de bala,Tim NEDOW,2514,2
Torneo de Liechtenstein,lanzamiento de bala,Darlan ROMANI,2513,3
Torneo de Sweden,salto con pertiga,Huiqin XU,665,9
Torneo de Sweden,salto con pertiga,Torben BLECH,664,10
Torneo de Sweden,salto con pertiga,Paweł WOJCIECHOWSKI,662,3
Torneo de Syria,lanzamiento de jabalina,Chao-Tsun CHENG,9968,6
Torneo de Syria,lanzamiento de jabalina,Shiying LIU,9940,1
Torneo de Syria,lanzamiento de jabalina,Eda TUĞSUZ,9928,5
Torneo de Armenia,salto largo,JuVaughn HARRISON,952,4
Torneo de Armenia,salto largo,Chantel MALONE,951,8
Torneo de Armenia,salto largo,Yelena SOKOLOVA,950,2
Torneo de Ghana,lanzamiento de disco,Laulauga TAUSAGA,7897,9
Torneo de Ghana,lanzamiento de disco,Traves SMIKLE,7860,9
Torneo de Ghana,lanzamiento de disco,Apostolos PARELLIS,7841,4
Torneo de Bolivia,lanzamiento de disco,Yang CHEN,7871,6
Torneo de Bolivia,lanzamiento de disco,Traves SMIKLE,7863,1
Torneo de Bolivia,lanzamiento de disco,Laulauga TAUSAGA,7844,7
Torneo de Congo Democratic Republic of the,lanzamiento de disco,Denia CABALLERO,7893,7
Torneo de Congo Democratic Republic of the,lanzamiento de disco,Yang CHEN,7840,3
Torneo de Congo Democratic Republic of the,lanzamiento de disco,Ola STUNES ISENE,7835,10
Torneo de Bulgaria,lanzamiento de martillo,Nick MILLER,8957,6
Torneo de Bulgaria,lanzamiento de martillo,Janeah STEWART,8947,4
Torneo de Bulgaria,lanzamiento de martillo,Quentin BIGOT,8936,3
Torneo de Albania,salto con pertiga,Sandi MORRIS,667,9
Torneo de Albania,salto con pertiga,Kc LIGHTFOOT,664,3
Torneo de Albania,salto con pertiga,Michaela MEIJER,659,7
Torneo de Gabon,salto con pertiga,Katerina STEFANIDI,667,9
Torneo de Gabon,salto con pertiga,Tina ŠUTEJ,666,1
Torneo de Gabon,salto con pertiga,Ling LI,663,5
Torneo de Jordan,lanzamiento de martillo,Hanna SKYDAN,8972,3
Torneo de Jordan,lanzamiento de martillo,Iryna KLYMETS,8918,3
Torneo de Jordan,lanzamiento de martillo,Brooke ANDERSEN,8915,3
Torneo de Cameroon,salto triple,Christian TAYLOR,1993,10
Torneo de Cameroon,salto triple,Yaoqing FANG,1982,4
Torneo de Cameroon,salto triple,Almir DOS SANTOS,1980,5
Torneo de Scotland,lanzamiento de disco,Kelsey CARD,7880,5
Torneo de Scotland,lanzamiento de disco,Andressa DE MORAIS,7822,9
Torneo de Scotland,lanzamiento de disco,Whitney ASHLEY,7814,8
Torneo de Papua New Guinea,lanzamiento de martillo,Malwina KOPRON,8992,10
Torneo de Papua New Guinea,lanzamiento de martillo,Eivind HENRIKSEN,8988,6
Torneo de Papua New Guinea,lanzamiento de martillo,DeAnna PRICE,8976,9
Torneo de Turkey,salto largo,Miltiadis TENTOGLOU,955,9
Torneo de Turkey,salto largo,Changzhou HUANG,954,7
Torneo de Turkey,salto largo,Shara PROCTOR,951,4
Torneo de Ukraine,salto triple,Hugues Fabrice ZANGO,1994,1
Torneo de Ukraine,salto triple,Tori FRANKLIN,1993,10
Torneo de Ukraine,salto triple,Thea LAFOND,1990,5
Torneo de United Arab Emirates,lanzamiento de disco,Yelena PANOVA,7904,5
Torneo de United Arab Emirates,lanzamiento de disco,Denia CABALLERO,7898,9
Torneo de United Arab Emirates,lanzamiento de disco,Alin Alexandru FIRFIRICA,7882,5
Torneo de Georgia,lanzamiento de jabalina,Julius YEGO,9966,3
Torneo de Georgia,lanzamiento de jabalina,Nikola OGRODNÍKOVÁ,9927,8
Torneo de Georgia,lanzamiento de jabalina,Julian WEBER,9912,4
Torneo de Japan,lanzamiento de martillo,Paweł FAJDEK,8983,3
Torneo de Japan,lanzamiento de martillo,Anita WŁODARCZYK,8965,2
Torneo de Japan,lanzamiento de martillo,Laura IGAUNE,8930,1
Torneo de Saint Vincent and the Grenadines,lanzamiento de bala,Darlan ROMANI,2519,1
Torneo de Saint Vincent and the Grenadines,lanzamiento de bala,Orazio CREMONA,2503,9
Torneo de Saint Vincent and the Grenadines,lanzamiento de bala,Tomas WALSH,2502,7
Torneo de Afghanistan,lanzamiento de martillo,Yelizaveta TSAREVA,8960,10
Torneo de Afghanistan,lanzamiento de martillo,Javier CIENFUEGOS,8933,8
Torneo de Afghanistan,lanzamiento de martillo,Janee KASSANAVOID,8876,9
Torneo de Belize,salto con pertiga,Yarisley SILVA,667,8
Torneo de Belize,salto con pertiga,Alysha NEWMAN,663,8
Torneo de Belize,salto con pertiga,Katie NAGEOTTE,662,2
Torneo de Burundi,lanzamiento de jabalina,Bernhard SEIFERT,9938,3
Torneo de Burundi,lanzamiento de jabalina,Annika Marie FUCHS,9923,3
Torneo de Burundi,lanzamiento de jabalina,Johannes VETTER,9907,7
Torneo de Guyana,lanzamiento de jabalina,Dmitriy TARABIN,9958,8
Torneo de Guyana,lanzamiento de jabalina,Johannes VETTER,9908,1
Torneo de Guyana,lanzamiento de jabalina,Sara KOLAK,9843,6
Torneo de Afghanistan,salto con pertiga,Yarisley SILVA,667,2
Torneo de Afghanistan,salto con pertiga,Alysha NEWMAN,665,7
Torneo de Afghanistan,salto con pertiga,Angelica BENGTSSON,653,1
Torneo de Timor-Leste,salto largo,Juan Miguel ECHEVARRÍA,953,4
Torneo de Timor-Leste,salto largo,Hilary KPATCHA,952,8
Torneo de Timor-Leste,salto largo,Andwuelle WRIGHT,946,10
Torneo de Austria,salto con pertiga,Michaela MEIJER,667,6
Torneo de Austria,salto con pertiga,Andrew IRWIN,665,3
Torneo de Austria,salto con pertiga,Holly BRADSHAW,662,4
Torneo de Colombia,salto con pertiga,Michaela MEIJER,665,1
Torneo de Colombia,salto con pertiga,Katerina STEFANIDI,664,5
Torneo de Colombia,salto con pertiga,Andrew IRWIN,663,4
Torneo de Laos,salto de altura,Andriy PROTSENKO,261,5
Torneo de Laos,salto de altura,Karyna DEMIDIK,260,4
Torneo de Laos,salto de altura,Shelby MCEWEN,259,5
Torneo de Malawi,lanzamiento de bala,Dimitriana SURDU,2497,4
Torneo de Malawi,lanzamiento de bala,Armin SINANČEVIĆ,2495,1
Torneo de Malawi,lanzamiento de bala,Darlan ROMANI,2492,2
Torneo de Burkina Faso,salto triple,Keturah ORJI,1988,7
Torneo de Burkina Faso,salto triple,Thea LAFOND,1984,3
Torneo de Burkina Faso,salto triple,Yanis Esmeralda DAVID,1980,9
Torneo de Tonga,lanzamiento de bala,Filip MIHALJEVIĆ,2520,9
Torneo de Tonga,lanzamiento de bala,Alyona GORDEYEVA,2516,9
Torneo de Tonga,lanzamiento de bala,Tim NEDOW,2514,4
Torneo de Luxembourg,lanzamiento de martillo,Conor MCCULLOUGH,8980,4
Torneo de Luxembourg,lanzamiento de martillo,Zalina PETRIVSKAYA,8932,2
Torneo de Luxembourg,lanzamiento de martillo,Rudy WINKLER,8866,9
Torneo de Madagascar,lanzamiento de martillo,Rudy WINKLER,8976,10
Torneo de Madagascar,lanzamiento de martillo,Anita WŁODARCZYK,8949,9
Torneo de Madagascar,lanzamiento de martillo,Joanna FIODOROW,8941,9
Torneo de Vatican City,lanzamiento de bala,Eldred HENRY,2519,10
Torneo de Vatican City,lanzamiento de bala,Joe KOVACS,2502,6
Torneo de Vatican City,lanzamiento de bala,Anna AVDEYEVA,2497,2
Torneo de Tonga,salto de altura,Mutaz Essa BARSHIM,261,9
Torneo de Tonga,salto de altura,María Fernanda MURILLO,259,5
Torneo de Tonga,salto de altura,Hamish KERR,258,7
Torneo de Indonesia,salto triple,Thea LAFOND,1996,2
Torneo de Indonesia,salto triple,Nadia EKE,1994,6
Torneo de Indonesia,salto triple,Shanieka RICKETTS,1980,3
Torneo de Kazakhstan,salto largo,Malaika MIHAMBO,956,1
Torneo de Kazakhstan,salto largo,Naa ANANG,954,10
Torneo de Kazakhstan,salto largo,Katarina JOHNSON-THOMPSON,950,7
Torneo de Lithuania,salto de altura,Yu WANG,260,7
Torneo de Lithuania,salto de altura,Katarina JOHNSON-THOMPSON,258,5
Torneo de Lithuania,salto de altura,Jeron ROBINSON,256,10
Torneo de Moldova,salto largo,Yaoguang ZHANG,956,6
Torneo de Moldova,salto largo,Florentina Costina IUSCO,953,2
Torneo de Moldova,salto largo,Shara PROCTOR,951,7
Torneo de China,salto triple,Christian TAYLOR,1994,8
Torneo de China,salto triple,Yekaterina KONEVA,1984,5
Torneo de China,salto triple,Jordan Alejandro DÍAZ FORTUN,1981,3
Torneo de Wales,lanzamiento de bala,Dimitriana SURDU,2521,1
Torneo de Wales,lanzamiento de bala,Joe KOVACS,2518,4
Torneo de Wales,lanzamiento de bala,Michelle CARTER,2517,3
Torneo de Algeria,lanzamiento de martillo,Hanna SKYDAN,8986,10
Torneo de Algeria,lanzamiento de martillo,Serhiy PEREVOZNIKOV,8970,8
Torneo de Algeria,lanzamiento de martillo,Serhiy REHEDA,8954,1
Torneo de Iraq,lanzamiento de jabalina,Elizabeth GLEADLE,9965,9
Torneo de Iraq,lanzamiento de jabalina,Christin HUSSONG,9962,3
Torneo de Iraq,lanzamiento de jabalina,Marcin KRUKOWSKI,9903,4
Torneo de Saint Kitts and Nevis,salto largo,Chantel MALONE,956,2
Torneo de Saint Kitts and Nevis,salto largo,Juan Miguel ECHEVARRÍA,954,10
Torneo de Saint Kitts and Nevis,salto largo,Florentina Costina IUSCO,951,3
Torneo de Bulgaria,salto con pertiga,Ernest John OBIENA,667,5
Torneo de Bulgaria,salto con pertiga,Torben BLECH,665,2
Torneo de Bulgaria,salto con pertiga,Zachery BRADFORD,664,5
Torneo de Samoa,lanzamiento de jabalina,Chao-Tsun CHENG,9963,1
Torneo de Samoa,lanzamiento de jabalina,Liveta JASIŪNAITĖ,9961,7
Torneo de Samoa,lanzamiento de jabalina,Kelsey-Lee BARBER,9951,6
Torneo de Austria,lanzamiento de disco,Sandra PERKOVIĆ,7889,4
Torneo de Austria,lanzamiento de disco,Piotr MAŁACHOWSKI,7881,7
Torneo de Austria,lanzamiento de disco,Mason FINLEY,7876,7
Torneo de Vietnam,salto de altura,Michael MASON,261,3
Torneo de Vietnam,salto de altura,Luis Enrique ZAYAS,260,10
Torneo de Vietnam,salto de altura,Marie-Laurence JUNGFLEISCH,259,10
Torneo de Gambia,salto de altura,Karyna DEMIDIK,261,9
Torneo de Gambia,salto de altura,Katarina JOHNSON-THOMPSON,260,3
Torneo de Gambia,salto de altura,Vashti CUNNINGHAM,259,2
Torneo de Philippines,lanzamiento de bala,Sophie MCKINNA,2520,10
Torneo de Philippines,lanzamiento de bala,Maggie EWEN,2518,7
Torneo de Philippines,lanzamiento de bala,Rachel FATHERLY,2511,1
Torneo de Virgin Islands (British),salto con pertiga,Ben BROEDERS,667,5
Torneo de Virgin Islands (British),salto con pertiga,Anzhelika SIDOROVA,664,9
Torneo de Virgin Islands (British),salto con pertiga,Tina ŠUTEJ,663,6
Torneo de South Africa,salto de altura,Iryna GERASHCHENKO,261,6
Torneo de South Africa,salto de altura,Vashti CUNNINGHAM,260,1
Torneo de South Africa,salto de altura,Maksim NEDASEKAU,259,7
Torneo de Maldives,salto triple,Cristian NÁPOLES,1996,3
Torneo de Maldives,salto triple,Pedro Pablo PICHARDO,1991,2
Torneo de Maldives,salto triple,Darya NIDBAYKINA,1977,1
Torneo de Germany,salto triple,Omar CRADDOCK,1994,10
Torneo de Germany,salto triple,Alexsandro MELO,1991,9
Torneo de Germany,salto triple,Alexis COPELLO,1982,10
Torneo de Belgium,lanzamiento de martillo,Iryna KLYMETS,8973,4
Torneo de Belgium,lanzamiento de martillo,Hanna MALYSHIK,8967,8
Torneo de Belgium,lanzamiento de martillo,Bence HALÁSZ,8939,5
Torneo de Andorra,lanzamiento de disco,Fernanda MARTINS,7892,9
Torneo de Andorra,lanzamiento de disco,Andressa DE MORAIS,7856,3
Torneo de Andorra,lanzamiento de disco,Alex ROSE,7831,10
Torneo de Guatemala,salto con pertiga,Thiago BRAZ,667,9
Torneo de Guatemala,salto con pertiga,Nikoleta KIRIAKOPOULOU,665,9
Torneo de Guatemala,salto con pertiga,Ling LI,664,3
Torneo de Spain,salto triple,Pedro Pablo PICHARDO,1992,9
Torneo de Spain,salto triple,Diana ZAGAINOVA,1987,4
Torneo de Spain,salto triple,Necatí ER,1984,10
Torneo de Poland,lanzamiento de bala,Eldred HENRY,2484,10
Torneo de Poland,lanzamiento de bala,Ryan CROUSER,2481,9
Torneo de Poland,lanzamiento de bala,Paulina GUBA,2457,1
Torneo de Saint Vincent and the Grenadines,salto triple,Yulimar ROJAS,1988,7
Torneo de Saint Vincent and the Grenadines,salto triple,Kristin GIERISCH,1978,8
Torneo de Saint Vincent and the Grenadines,salto triple,Yaming ZHU,1975,4
Torneo de Macedonia,lanzamiento de bala,Jacko GILL,2516,3
Torneo de Macedonia,lanzamiento de bala,Bob BERTEMES,2510,3
Torneo de Macedonia,lanzamiento de bala,Konrad BUKOWIECKI,2505,6
Torneo de Nauru,salto triple,Yaoqing FANG,1996,7
Torneo de Nauru,salto triple,Yanis Esmeralda DAVID,1989,10
Torneo de Nauru,salto triple,Benjamin WILLIAMS,1988,6
Torneo de Tunisia,lanzamiento de disco,Daniel STÅHL,7898,10
Torneo de Tunisia,lanzamiento de disco,Dani STEVENS,7883,6
Torneo de Tunisia,lanzamiento de disco,Bin FENG,7866,9
Torneo de Dominica,salto largo,Hilary KPATCHA,956,4
Torneo de Dominica,salto largo,Tissanna HICKLING,952,8
Torneo de Dominica,salto largo,Ruswahl SAMAAI,948,3
Torneo de Comoros,lanzamiento de bala,Fanny ROOS,2512,6
Torneo de Comoros,lanzamiento de bala,Alyona GORDEYEVA,2499,7
Torneo de Comoros,lanzamiento de bala,Dimitriana SURDU,2495,3
Torneo de Denmark,salto triple,Ruiting WU,1991,1
Torneo de Denmark,salto triple,Necatí ER,1990,6
Torneo de Denmark,salto triple,Ana PELETEIRO,1989,9
Torneo de Chad,salto de altura,Django LOVETT,261,4
Torneo de Chad,salto de altura,Jeron ROBINSON,260,6
Torneo de Chad,salto de altura,Karyna DEMIDIK,259,5
Torneo de Bosnia and Herzegovina,lanzamiento de jabalina,Cyprian MRZYGŁÓD,9943,10
Torneo de Bosnia and Herzegovina,lanzamiento de jabalina,Dmitriy TARABIN,9934,5
Torneo de Bosnia and Herzegovina,lanzamiento de jabalina,Magnus KIRT,9879,7
Torneo de Zimbabwe,salto largo,Xinglong GAO,952,4
Torneo de Zimbabwe,salto largo,Yaoguang ZHANG,950,2
Torneo de Zimbabwe,salto largo,Yanis Esmeralda DAVID,947,3
Torneo de Macedonia,salto triple,Nelson ÉVORA,1996,3
Torneo de Macedonia,salto triple,Tori FRANKLIN,1989,7
Torneo de Macedonia,salto triple,Kristin GIERISCH,1986,3
Torneo de Bolivia,salto con pertiga,Huiqin XU,666,5
Torneo de Bolivia,salto con pertiga,Tina ŠUTEJ,664,5
Torneo de Bolivia,salto con pertiga,Iryna ZHUK,663,4
Torneo de France,salto de altura,Vashti CUNNINGHAM,261,4
Torneo de France,salto de altura,Maksim NEDASEKAU,260,10
Torneo de France,salto de altura,Marie-Laurence JUNGFLEISCH,259,9
Torneo de Libya,lanzamiento de bala,Tim NEDOW,2518,9
Torneo de Libya,lanzamiento de bala,Anna AVDEYEVA,2508,3
Torneo de Libya,lanzamiento de bala,Armin SINANČEVIĆ,2506,2
Torneo de Niger,lanzamiento de jabalina,Antti RUUSKANEN,9966,5
Torneo de Niger,lanzamiento de jabalina,Liveta JASIŪNAITĖ,9907,7
Torneo de Niger,lanzamiento de jabalina,Eda TUĞSUZ,9890,4
Torneo de Oman,lanzamiento de disco,Shadae LAWRENCE,7871,5
Torneo de Oman,lanzamiento de disco,Sam MATTIS,7870,6
Torneo de Oman,lanzamiento de disco,Yang CHEN,7848,9
Torneo de Cabo Verde,salto con pertiga,Kurtis MARSCHALL,667,3
Torneo de Cabo Verde,salto con pertiga,Katie NAGEOTTE,666,8
Torneo de Cabo Verde,salto con pertiga,Kc LIGHTFOOT,665,2
Torneo de Macedonia,lanzamiento de jabalina,Andreas HOFMANN,9925,2
Torneo de Macedonia,lanzamiento de jabalina,Dmitriy TARABIN,9923,3
Torneo de Macedonia,lanzamiento de jabalina,Arshad NADEEM,9919,10
Torneo de French Guiana,lanzamiento de martillo,Özkan BALTACI,8974,10
Torneo de French Guiana,lanzamiento de martillo,Gwen BERRY,8957,6
Torneo de French Guiana,lanzamiento de martillo,Nick MILLER,8956,6
Torneo de Niger,salto triple,Chengetayi MAPAYA,1990,2
Torneo de Niger,salto triple,Yaming ZHU,1985,2
Torneo de Niger,salto triple,Jordan Alejandro DÍAZ FORTUN,1983,4
